token,token_lower,tb_key,status,match_type
Riddy,riddy,"monster.4926.name, npc.3973.name | spell.8847.name | spell.8848.name | spell.8849.name | spell.8850.name | spell.8851.name | spell.8852.name | spell.8853.name | spell.8869.name",kept_neologism,
Ridícula,ridícula,,removed_known_word,dictionary_form
Ridículo,ridículo,,removed_known_word,dictionary_form
Riesgo,riesgo,,removed_known_word,dictionary_form
Riff,riff,object.13896.name,kept_neologism,
Rificaille,rificaille,object.3950.name,kept_neologism,
Rigal,rigal,npc.45.name,kept_neologism,
Rigamia,rigamia,object.7132.name,kept_neologism,
Rigamix,rigamix,npc.2112.name | quest.1397.name,kept_neologism,
Rigorista,rigorista,,removed_known_word,dictionary_form
Rigotas,rigotas,npc.5169.name,kept_neologism,
Riguait,riguait,npc.862.name,kept_neologism,
Rihen,rihen,npc.704.name | object.23136.name,kept_neologism,
Rihimud,rihimud,object.4429.name,kept_neologism,
Rihina,rihina,npc.427.name,kept_neologism,
Rihokour,rihokour,object.4019.name,kept_neologism,
Rika,rika,npc.313.name,kept_neologism,
Rikal,rikal,taxcollector.firstname.153.value,kept_neologism,
Rike,rike,object.1378.name,kept_neologism,
Rikku,rikku,npc.1925.name | quest.1205.name,kept_neologism,
Rikoo,rikoo,npc.1663.name | quest.1022.name,kept_neologism,
Riktumbado,riktumbado,"spell.8645.name, spell.28521.name",kept_neologism,
Riktus,riktus,"achievement.1591.name, achievement.4813.name, achievement.objective.6268.name, achievement.objective.9031.name, monster.race.172.name | achievement.1593.name, achievement.objective.5053.name, world.subarea.888.name | achievement.5979.name, achievement.objective.13214.name, achievement.objective.13414.name, challenge.877.name, challenge.887.name, challenge.1270.name | companion.61.name, npc.7048.name | companion.62.name, npc.7049.name | companion.63.name, npc.7050.name | companion.64.name, npc.7051.name | dungeon.105.name, guild.mission.216.name, hint.3410.name, map.name.181669892.name, map.name.205783042.name, progression.card.224.name | guild.mission.66.name | map.name.181665792.name | map.name.181666816.name | map.name.181666820.name | map.name.181667840.name | map.name.181667844.name | map.name.181668864.name | map.name.181668868.name | map.name.181669888.name | map.name.181670912.name | monster.2701.name | npc.3966.name | npc.3994.name | npc.7040.name | object.10125.name | object.10126.name | object.10127.name | object.10133.name | object.19041.name | object.19050.name | object.19059.name | object.19087.name | object.19088.name | object.19089.name | object.27584.name | object.27585.name | object.27586.name | object.27587.name | object.27962.name | object.27963.name | object.27964.name | object.27965.name | object.28222.name | object.28223.name | object.28224.name | object.28225.name | object.28302.name | object.28303.name | object.28350.name | object.28395.name | object.28468.name | object.28469.name | object.28470.name | object.set.439.name | title.359.male, title.359.female | world.event.40.name",kept_neologism,
Rikumos,rikumos,"monster.2634.name, npc.1096.name",kept_neologism,
Riluro,riluro,"achievement.objective.4607.name, achievement.objective.9818.name, monster.4442.name | monster.4512.name, npc.3347.name | object.17979.name | state.857.name",kept_neologism,
Rimanda,rimanda,"emoticon.207.name | monster.5406.name | npc.3428.name, spelltype.256.title | object.18550.name | object.26029.name",kept_neologism,
Rimaraf,rimaraf,npc.355.name | object.2176.name | quest.82.name,kept_neologism,
Rimbaldo,rimbaldo,npc.6808.name,kept_neologism,
Rimbombancia,rimbombancia,,removed_known_word,dictionary_form
Rincegüín,rincegüín,npc.3080.name,kept_neologism,
Rincón,rincón,,removed_known_word,dictionary_form
Ring,ring,"achievement.1123.name, choice.options.242.description, guild.mission.239.name, map.name.136578048.name, map.name.205787136.name, progression.card.183.name | achievement.objective.3402.name, quest.1543.name | achievement.objective.4106.name, dungeon.81.name, hint.3303.name, world.subarea.830.name | challenge.1033.name | map.name.136579072.name | object.15477.name",kept_neologism,
Rinku,rinku,"challenge.472.name | spell.16652.name, spell.16653.name",kept_neologism,
Rino,rino,npc.2175.name,kept_neologism,
Rinofaringitis,rinofaringitis,spell.3852.name,kept_neologism,
Rinoferoz,rinoferoz,"achievement.objective.3091.name, achievement.objective.9474.name, monster.3484.name | object.14515.name | object.14516.name",kept_neologism,
Rinoplastia,rinoplastia,,removed_known_word,dictionary_form
Rinopulpo,rinopulpo,"achievement.5568.name, achievement.objective.12421.name | achievement.5569.name, achievement.objective.12432.name | achievement.objective.12248.name, monster.7094.name, object.26944.name, spell.22987.name",kept_neologism,
Rinos,rinos,"monster.3759.name, npc.491.name, npc.4331.name",kept_neologism,
Rinoscopia,rinoscopia,,removed_known_word,dictionary_form
Rio,rio,,removed_known_word,dictionary_form
Rioca,rioca,npc.4812.name,kept_neologism,
Riorraw,riorraw,object.2341.name,kept_neologism,
Rip,rip,"spell.29377.name, spell.29378.name",kept_neologism,
Ripata,ripata,"achievement.1865.name, achievement.2372.name, achievement.2733.name, achievement.2843.name, achievement.objective.271.name, achievement.objective.1309.name, achievement.objective.1992.name, achievement.objective.1994.name, achievement.objective.3914.name, achievement.objective.3916.name, achievement.objective.5702.name, achievement.objective.5904.name, achievement.objective.6106.name, achievement.objective.7049.name, achievement.objective.13328.name, achievement.objective.17093.name, monster.2877.name, spelltype.301.title | achievement.533.name, achievement.objective.2228.name | achievement.5996.name, achievement.objective.13338.name | achievement.6209.name, achievement.objective.13730.name, achievement.objective.13907.name, spell.pair.733.name | achievement.738.name, achievement.objective.2226.name | achievement.739.name, achievement.objective.2227.name | achievement.8639.name | achievement.objective.1665.name, quest.688.name | achievement.objective.4265.name | achievement.objective.7842.name, achievement.objective.8237.name | achievement.objective.7844.name, achievement.objective.8540.name | achievement.objective.8239.name | alteration.701.name | hint.2945.name, interactive.201.name | npc.711.name | object.11184.name | object.11321.name | object.11322.name | object.11573.name | object.11578.name | object.11585.name | object.11586.name | object.11636.name | object.12062.name | object.14687.name | object.16628.name | object.16784.name | object.28632.name | object.31133.name | object.31253.name | object.7517.name | object.set.178.name | spell.11129.name, spell.11130.name, spell.11305.name, spell.pair.357.name | spell.11131.name, spell.11132.name, spell.11306.name, spell.pair.360.name | spell.6128.name | state.804.name, spell.11141.name, spell.11506.name, spell.pair.371.name | state.817.name",kept_neologism,
Ripley,ripley,npc.2316.name | object.15155.name | spell.4439.name | spell.4811.name,kept_neologism,
Riquezas,riquezas,,removed_known_word,dictionary_form
Riquísimo,riquísimo,,removed_known_word,dictionary_form
Rirrol,rirrol,spell.2702.name,kept_neologism,
Risette,risette,npc.1386.name,kept_neologism,
Rish,rish,"monster.6009.name, npc.38.name",kept_neologism,
Risita,risita,,removed_known_word,dictionary_form
Risitas,risitas,,removed_known_word,dictionary_form
Risthegu,risthegu,object.4568.name,kept_neologism,
Risto,risto,npc.1100.name,kept_neologism,
Risueña,risueña,,removed_known_word,dictionary_form
Rita,rita,,removed_known_word,dictionary_form
Ritheln,ritheln,taxcollector.firstname.95.value,kept_neologism,
Ritmik,ritmik,spell.23042.name,kept_neologism,
Ritmo,ritmo,,removed_known_word,dictionary_form
Ritual,ritual,,removed_known_word,dictionary_form
Rituales,rituales,,removed_known_word,dictionary_form
Rituntero,rituntero,spell.26885.name,kept_neologism,
Rivalicha,rivalicha,object.30889.name | object.30890.name | object.30891.name | object.30892.name,kept_neologism,
Rizo,rizo,,removed_known_word,dictionary_form
Rizoma,rizoma,,removed_known_word,dictionary_form
Riñas,riñas,,removed_known_word,dictionary_form
Rkovsky,rkovsky,monster.3130.name,kept_neologism,
Rmubfae,rmubfae,title.163.male,kept_neologism,
Rmubfam,rmubfam,title.163.female,kept_neologism,
Roa,roa,,removed_known_word,dictionary_form
Rob,rob,,removed_known_word,dictionary_form
Robado,robado,,removed_known_word,dictionary_form
Robard,robard,npc.3654.name,kept_neologism,
Robavidas,robavidas,spell.3582.name,kept_neologism,
Rober,rober,npc.3562.name,kept_neologism,
Robert,robert,npc.4251.name,kept_neologism,
Roberto,roberto,,removed_known_word,dictionary_form
Robin,robin,npc.1353.name | object.8636.name,kept_neologism,
Robintomai,robintomai,"achievement.976.name, achievement.objective.2980.name | achievement.objective.2947.name, object.13219.name | achievement.objective.2994.name, map.name.76286477.name, map.name.76286479.name, map.name.76286989.name, map.name.76287501.name, progression.card.2279.name, world.subarea.773.name | document.266.title",kept_neologism,
Robiolego,robiolego,monster.2411.name,kept_neologism,
Robionicle,robionicle,"achievement.objective.4768.name, achievement.objective.9303.name, achievement.objective.10148.name, monster.4560.name | monster.6040.name | object.6476.name",kept_neologism,
Roble,roble,,removed_known_word,dictionary_form
Roblenlace,roblenlace,challenge.1037.name,kept_neologism,
Robling,robling,npc.6785.name,kept_neologism,
Robo,robo,,removed_known_word,dictionary_form
Robo-Aro,robo-aro,spell.494.name,kept_neologism,
Robo-Bump,robo-bump,spell.492.name,kept_neologism,
Robo-Inicialización,robo-inicialización,spell.491.name,kept_neologism,
RoboMangual,robomangual,spell.1490.name,kept_neologism,
Robocoop,robocoop,monster.2413.name,kept_neologism,
Robocular,robocular,emoticon.104.name | hint.3271.name,kept_neologism,
Robofuego,robofuego,spell.5855.name,kept_neologism,
Robolador,robolador,spell.25019.name,kept_neologism,
Robopata,robopata,spell.31592.name,kept_neologism,
Robot,robot,,removed_known_word,dictionary_form
Robotas,robotas,object.10354.name | object.13263.name | object.9927.name,kept_neologism,
Robotizacición,robotizacición,spell.3551.name,kept_neologism,
Robotomicida,robotomicida,monster.4228.name,kept_neologism,
Robotomía,robotomía,monster.4227.name,kept_neologism,
Robotulismo,robotulismo,monster.4229.name,kept_neologism,
Robox,robox,"achievement.5661.name, achievement.objective.12347.name | achievement.5662.name, achievement.objective.12412.name | achievement.objective.12279.name, monster.7125.name, object.26975.name, spell.23094.name",kept_neologism,
Robuchón,robuchón,npc.3666.name,kept_neologism,
Robusta,robusta,,removed_known_word,dictionary_form
Robustez,robustez,,removed_known_word,dictionary_form
Robusteza,robusteza,,removed_known_word,dictionary_form
Robusto,robusto,,removed_known_word,dictionary_form
Robustonejo,robustonejo,spell.27169.name,kept_neologism,
Robótico,robótico,"spell.4193.name, spell.4194.name",kept_neologism,
Roc,roc,object.26217.name,kept_neologism,
Roca,roca,,removed_known_word,dictionary_form
Rocaje,rocaje,object.9884.name | object.9907.name,kept_neologism,
Rocambolesca,rocambolesca,spell.2502.name,kept_neologism,
Rocaracola,rocaracola,object.25367.name,kept_neologism,
Rocco,rocco,npc.741.name,kept_neologism,
Roce,roce,,removed_known_word,dictionary_form
Rochavo,rochavo,monster.2352.name,kept_neologism,
Roco,roco,npc.6921.name,kept_neologism,
Rococotte,rococotte,npc.1379.name,kept_neologism,
Rocopal,rocopal,npc.366.name,kept_neologism,
Rocosa,rocosa,,removed_known_word,dictionary_form
Rocosas,rocosas,,removed_known_word,dictionary_form
Rocoso,rocoso,,removed_known_word,dictionary_form
Rocosos,rocosos,,removed_known_word,dictionary_form
Rocplandor,rocplandor,"spell.26954.name, spell.27760.name",kept_neologism,
Rocío,rocío,,removed_known_word,dictionary_form
Rod,rod,npc.3826.name | object.18785.name | object.200.name | object.7189.name,kept_neologism,
Rodado,rodado,,removed_known_word,dictionary_form
Rodadora,rodadora,,removed_known_word,dictionary_form
Rodadura,rodadura,,removed_known_word,dictionary_form
Rodaja,rodaja,,removed_known_word,dictionary_form
Rodamyt,rodamyt,document.240.title | document.432.title | quest.770.name,kept_neologism,
Rodan,rodan,taxcollector.firstname.84.value,kept_neologism,
Rodeo,rodeo,,removed_known_word,dictionary_form
Rodeos,rodeos,,removed_known_word,dictionary_form
Rodillo,rodillo,,removed_known_word,dictionary_form
Rodrifuente,rodrifuente,npc.2485.name,kept_neologism,
Rodríguez,rodríguez,,removed_known_word,dictionary_form
Rody,rody,npc.6896.name,kept_neologism,
Roedores,roedores,,removed_known_word,dictionary_form
Roedura,roedura,,removed_known_word,dictionary_form
Rofu,rofu,npc.1333.name,kept_neologism,
Rog,rog,npc.1496.name,kept_neologism,
Rogely,rogely,object.994.name,kept_neologism,
Rogers,rogers,monster.3017.name,kept_neologism,
Rogg,rogg,"monster.5175.name, npc.4255.name",kept_neologism,
Roglifico,roglifico,object.14156.name,kept_neologism,
Rogolob,rogolob,"achievement.objective.1154.name, monster.906.name | monster.890.name | spell.24803.name",kept_neologism,
Rogolob'by,rogolob'by,object.20321.name,kept_neologism,
Rogolob'erman,rogolob'erman,object.20324.name,kept_neologism,
Rogolob'imbo,rogolob'imbo,monster.889.name,kept_neologism,
Rogolob'ivalente,rogolob'ivalente,object.20325.name,kept_neologism,
Rogolob'licuo,rogolob'licuo,object.20322.name,kept_neologism,
Rogolob'omb,rogolob'omb,monster.888.name,kept_neologism,
Rogolob'onux,rogolob'onux,monster.887.name,kept_neologism,
Rogolob'oom,rogolob'oom,monster.3220.name,kept_neologism,
Rogolob'strucción,rogolob'strucción,object.20323.name,kept_neologism,
Rogolob'stáculo,rogolob'stáculo,monster.3225.name | spell.3120.name,kept_neologism,
